Date,Price,Open,High,Low,Volume,Chg%
"Feb 10, 2015","37,618","37,629","37,948","37,193",37.75K,-0.50%
"Feb 09, 2015","37,807","37,180","37,962","37,073",36.35K,2.11%
"Feb 06, 2015","37,025","37,965","38,274","36,755",49.43K,-2.21%
"Feb 05, 2015","37,862","38,471","38,659","37,425",52.92K,-1.37%
"Feb 04, 2015","38,388","38,121","38,847","37,981",42.88K,0.74%
"Feb 03, 2015","38,106","37,981","39,035","37,700",51.10K,0.24%
"Feb 02, 2015","38,014","38,195","38,270","37,660",31.51K,-0.27%
"Jan 30, 2015","38,116","37,200","38,379","37,200",46.51K,2.20%
"Jan 29, 2015","37,294","39,350","39,350","37,173",60.33K,-5.54%
"Jan 28, 2015","39,482","39,384","39,649","39,315",22.80K,-0.15%
"Jan 27, 2015","39,543","39,725","39,799","39,100",32.88K,-1.14%
"Jan 25, 2015","40,000","40,000","40,000","40,000",0,0.07%
"Jan 23, 2015","39,972","40,063","40,264","39,746",32.23K,-0.29%
"Jan 22, 2015","40,090","39,936","40,489","39,420",50.75K,0.39%
"Jan 21, 2015","39,936","39,650","40,590","39,585",60.49K,1.04%
"Jan 20, 2015","39,526","39,000","39,795","39,000",46.72K,1.23%
"Jan 19, 2015","39,044","38,850","39,290","38,850",27.60K,-0.19%
"Jan 17, 2015","39,120","39,120","39,120","39,120",0,0.09%
"Jan 16, 2015","39,083","37,976","39,374","37,620",54.22K,3.00%
"Jan 15, 2015","37,943","37,659","38,400","37,101",62.69K,0.01%
"Jan 14, 2015","37,941","38,070","38,142","37,030",50.58K,-0.63%
"Jan 13, 2015","38,181","37,184","38,325","37,184",50.70K,3.23%
"Jan 12, 2015","36,987","36,995","37,321","36,826",30.22K,0.34%
"Jan 09, 2015","36,860","36,875","37,225","36,554",41.39K,-0.32%
"Jan 08, 2015","36,980","37,671","37,671","36,880",43.11K,-2.14%
"Jan 07, 2015","37,790","37,802","37,944","37,234",40.25K,-0.37%
"Jan 06, 2015","37,932","37,011","38,145","37,011",47.68K,2.41%
"Jan 05, 2015","37,039","36,540","37,248","36,351",48.91K,2.13%
"Jan 02, 2015","36,266","36,400","36,837","35,710",49.48K,0.16%
"Jan 01, 2015","36,209","36,080","36,246","36,060",5.86K,0.51%
"Dec 31, 2014","36,027","37,346","37,346","35,889",41.97K,-3.62%
"Dec 30, 2014","37,379","36,573","37,756","36,461",43.01K,2.35%
"Dec 29, 2014","36,519","37,309","37,557","36,460",32.06K,-2.22%
"Dec 26, 2014","37,347","36,665","37,645","36,664",37.16K,2.39%
"Dec 24, 2014","36,474","36,449","36,636","36,339",18.14K,0.06%
"Dec 23, 2014","36,451","36,200","36,650","35,941",31.96K,0.71%
"Dec 22, 2014","36,193","37,000","37,172","35,870",36.96K,-2.11%
"Dec 19, 2014","36,974","36,520","37,049","36,475",31.95K,1.08%
"Dec 18, 2014","36,578","36,756","37,325","36,475",42.78K,-0.48%
"Dec 17, 2014","36,756","36,870","37,073","36,255",38.25K,-0.02%
"Dec 16, 2014","36,763","38,250","38,600","36,188",80.34K,-4.13%
"Dec 15, 2014","38,345","38,610","38,940","38,201",36.83K,-1.01%
"Dec 12, 2014","38,735","38,751","38,922","38,491",31.00K,-0.04%
"Dec 11, 2014","38,749","38,743","39,010","38,361",35.24K,0.13%
"Dec 10, 2014","38,697","38,499","39,070","38,200",51.27K,0.39%
"Dec 09, 2014","38,546","36,760","38,749","36,727",61.28K,5.29%
"Dec 08, 2014","36,611","36,632","36,933","36,550",26.30K,-0.30%
"Dec 05, 2014","36,722","37,206","37,283","36,650",41.14K,-1.56%
"Dec 04, 2014","37,305","37,000","37,540","36,961",37.16K,0.65%
"Dec 03, 2014","37,064","37,001","37,409","36,750",39.63K,-0.01%
"Dec 02, 2014","37,069","37,352","37,461","36,401",54.21K,-1.83%
"Dec 01, 2014","37,761","35,286","38,392","33,840",97.91K,9.51%
"Nov 28, 2014","34,482","35,551","35,750","34,266",31.86K,-3.86%
"Nov 27, 2014","35,867","36,502","36,502","35,565",27.24K,-2.01%
"Nov 26, 2014","36,603","36,476","36,667","36,436",19.64K,0.24%
"Nov 25, 2014","36,516","36,351","36,791","36,351",42.05K,0.71%
"Nov 24, 2014","36,257","35,920","36,370","35,920",28.85K,0.47%
"Nov 21, 2014","36,086","35,942","36,544","35,720",53.11K,0.70%
"Nov 20, 2014","35,834","36,150","36,179","35,651",44.37K,-1.53%
"Nov 19, 2014","36,389","35,810","36,656","35,355",60.44K,1.60%
"Nov 18, 2014","35,816","35,540","36,389","35,520",47.99K,0.50%
"Nov 17, 2014","35,639","36,078","36,288","35,560",47.60K,-1.43%
"Nov 16, 2014","36,155","36,155","36,155","36,155",0,0.34%
"Nov 14, 2014","36,032","34,621","36,281","33,955",77.19K,3.76%
"Nov 13, 2014","34,727","34,725","34,998","34,601",39.21K,0.00%
"Nov 12, 2014","34,727","34,715","34,960","34,533",33.85K,-0.27%
"Nov 11, 2014","34,820","34,676","34,945","34,285",40.55K,0.17%
"Nov 10, 2014","34,761","34,970","35,190","34,565",37.04K,-0.15%
"Nov 07, 2014","34,812","34,222","35,135","33,518",71.28K,1.52%
"Nov 06, 2014","34,291","34,200","34,367","33,900",28.52K,-0.46%
"Nov 05, 2014","34,448","35,450","35,450","33,600",78.31K,-3.04%
"Nov 04, 2014","35,529","35,971","35,971","35,363",21.48K,-1.20%
"Nov 03, 2014","35,959","35,598","36,100","35,312",38.79K,0.38%
"Oct 31, 2014","35,824","36,451","36,471","35,160",73.62K,-2.12%
"Oct 30, 2014","36,601","38,220","38,220","36,320",69.08K,-4.43%
"Oct 29, 2014","38,299","38,193","38,342","38,003",24.89K,0.36%
"Oct 28, 2014","38,161","38,199","38,495","38,131",27.40K,-0.05%
"Oct 27, 2014","38,179","38,090","38,233","37,963",21.69K,0.19%
"Oct 24, 2014","38,106","38,090","38,425","38,051",13.76K,0.13%
"Oct 23, 2014","38,055","38,050","38,195","38,022",8.24K,-0.47%
"Oct 22, 2014","38,236","38,765","38,765","38,112",32.75K,-1.45%
"Oct 21, 2014","38,799","38,639","38,998","38,570",35.72K,0.61%
"Oct 20, 2014","38,563","38,400","38,848","38,400",28.87K,0.34%
"Oct 17, 2014","38,434","38,810","38,910","38,384",31.70K,-1.20%
"Oct 16, 2014","38,901","38,780","39,240","38,650",48.42K,0.26%
"Oct 14, 2014","38,801","38,490","39,040","38,490",40.50K,1.13%
"Oct 13, 2014","38,367","38,623","39,070","38,320",37.08K,-0.45%
"Oct 10, 2014","38,540","38,525","38,674","38,310",34.31K,-0.28%
"Oct 09, 2014","38,648","38,370","39,129","38,370",53.38K,1.05%
"Oct 08, 2014","38,245","38,352","38,900","38,202",39.44K,-0.40%
"Oct 07, 2014","38,398","38,493","39,167","38,154",46.71K,-0.31%
"Oct 06, 2014","38,516","37,897","38,631","37,897",18.27K,1.72%
"Oct 05, 2014","37,863","37,863","37,863","37,863",0,-0.16%
"Oct 03, 2014","37,923","38,708","38,708","37,720",27.51K,-2.09%
"Oct 01, 2014","38,734","38,500","39,095","38,166",40.87K,0.48%
"Sep 30, 2014","38,549","39,388","39,389","38,151",62.35K,-2.13%
"Sep 29, 2014","39,389","39,136","39,500","39,064",29.96K,0.48%
"Sep 27, 2014","39,200","39,200","39,200","39,200",0,0.01%
"Sep 26, 2014","39,197","39,350","39,650","39,030",36.49K,-0.14%
"Sep 25, 2014","39,251","39,309","39,450","38,770",46.14K,-0.14%
"Sep 24, 2014","39,305","39,549","39,716","39,010",40.90K,-0.59%
"Sep 23, 2014","39,537","39,460","39,930","39,150",35.82K,-0.18%
"Sep 22, 2014","39,610","39,530","39,722","38,546",44.41K,-0.13%
"Sep 19, 2014","39,661","40,963","40,984","39,550",44.24K,-3.18%
"Sep 18, 2014","40,963","41,380","41,380","40,630",32.25K,-1.07%
"Sep 17, 2014","41,408","41,535","41,555","41,250",20.09K,-0.25%
"Sep 16, 2014","41,510","41,483","41,799","41,361",28.23K,0.18%
"Sep 15, 2014","41,434","41,440","41,600","41,250",22.91K,0.20%
"Sep 13, 2014","41,350","41,350","41,350","41,350",0,0.02%
"Sep 12, 2014","41,341","41,285","41,430","41,050",25.37K,0.09%
"Sep 11, 2014","41,305","41,909","41,990","41,262",31.75K,-1.62%
"Sep 10, 2014","41,985","42,052","42,299","41,911",20.58K,0.01%
"Sep 09, 2014","41,979","41,999","42,146","41,810",23.60K,0.36%
"Sep 08, 2014","41,827","42,115","42,414","41,700",26.71K,-0.51%
"Sep 05, 2014","42,041","42,122","42,290","41,866",23.89K,-0.16%
"Sep 04, 2014","42,109","42,251","42,450","42,075",25.91K,-0.46%
"Sep 03, 2014","42,305","42,420","42,457","42,095",22.35K,-0.12%
"Sep 02, 2014","42,356","42,845","42,985","42,235",29.13K,-1.18%
"Sep 01, 2014","42,860","43,048","43,048","42,825",11.16K,-0.28%
"Aug 30, 2014","42,980","42,980","42,980","42,980",0,1.77%
"Aug 29, 2014","42,232","42,250","42,464","42,132",10.41K,-0.43%
"Aug 28, 2014","42,413","42,070","42,940","42,060",30.79K,1.11%
"Aug 27, 2014","41,946","41,979","42,160","41,818",17.18K,-0.14%
"Aug 26, 2014","42,004","42,010","42,488","41,955",25.79K,0.16%
"Aug 25, 2014","41,936","41,889","42,190","41,832",18.55K,-0.07%
"Aug 22, 2014","41,966","42,121","42,350","41,750",26.11K,-0.30%
"Aug 21, 2014","42,092","42,277","42,277","41,900",24.44K,-0.62%
"Aug 20, 2014","42,354","42,266","42,500","42,162",20.03K,0.23%
"Aug 19, 2014","42,255","42,654","42,799","42,133",23.60K,-1.01%
"Aug 18, 2014","42,688","43,230","43,230","42,510",18.32K,-1.37%
"Aug 14, 2014","43,281","43,400","43,532","43,080",24.22K,-0.12%
"Aug 13, 2014","43,335","43,690","43,886","43,113",31.68K,-0.89%
"Aug 12, 2014","43,726","43,761","44,070","43,575",23.95K,-0.31%
"Aug 11, 2014","43,862","43,603","43,930","43,427",19.46K,0.60%
"Aug 10, 2014","43,601","43,601","43,601","43,601",0,0.00%
"Aug 08, 2014","43,601","43,880","44,340","43,500",33.70K,-0.54%
"Aug 07, 2014","43,839","44,002","44,148","43,651",28.18K,-0.24%
"Aug 06, 2014","43,944","43,481","44,200","43,450",30.19K,1.24%
"Aug 05, 2014","43,405","44,110","44,275","43,258",32.34K,-1.67%
"Aug 04, 2014","44,142","44,450","44,650","44,106",23.93K,-0.72%
"Aug 01, 2014","44,460","44,470","44,755","44,323",30.55K,0.08%
"Jul 31, 2014","44,426","44,411","44,835","44,292",31.61K,-0.18%
"Jul 30, 2014","44,508","44,370","44,570","44,105",21.97K,0.50%
"Jul 29, 2014","44,286","44,295","44,667","44,180",17.98K,0.18%
"Jul 28, 2014","44,208","44,366","44,590","44,121",22.50K,-0.19%
"Jul 27, 2014","44,290","44,290","44,290","44,290",0,-0.03%
"Jul 25, 2014","44,305","43,869","44,360","43,869",25.71K,1.13%
"Jul 24, 2014","43,812","44,900","44,997","43,760",41.94K,-2.54%
"Jul 23, 2014","44,954","45,122","45,190","44,912",20.64K,-0.37%
"Jul 22, 2014","45,122","45,140","45,319","44,750",35.92K,-0.16%
"Jul 21, 2014","45,194","44,960","45,549","44,960",25.34K,0.60%
"Jul 20, 2014","44,926","44,926","44,926","44,926",0,-0.07%
"Jul 18, 2014","44,957","45,750","45,800","44,775",27.25K,-1.41%
"Jul 17, 2014","45,599","44,651","45,875","44,651",40.26K,2.23%
"Jul 16, 2014","44,603","44,851","44,851","44,403",28.68K,-0.61%
"Jul 15, 2014","44,879","45,090","45,298","44,630",32.36K,-0.14%
"Jul 14, 2014","44,940","45,925","45,925","44,910",35.76K,-2.40%
"Jul 13, 2014","46,046","46,046","46,046","46,046",0,0.00%
"Jul 12, 2014","46,046","46,046","46,046","46,046",0,-0.10%
"Jul 11, 2014","46,093","46,240","46,355","45,951",22.67K,-0.38%
"Jul 10, 2014","46,270","44,880","46,467","44,868",52.58K,3.24%
"Jul 09, 2014","44,820","44,850","45,120","44,757",21.87K,-0.07%
"Jul 08, 2014","44,850","44,825","45,150","44,681",27.84K,0.10%
"Jul 07, 2014","44,804","45,050","45,050","44,610",22.03K,-0.58%
"Jul 04, 2014","45,065","44,854","45,200","44,854",18.36K,0.43%
"Jul 03, 2014","44,874","45,010","45,010","44,525",32.55K,-0.45%
"Jul 02, 2014","45,079","44,881","45,200","44,530",31.45K,0.36%
"Jul 01, 2014","44,919","45,090","45,395","44,881",27.13K,1.90%
"Jun 30, 2014","44,083","44,470","44,470","43,925",21.10K,-1.02%
"Jun 27, 2014","44,539","44,700","44,890","44,435",25.17K,-0.26%
"Jun 26, 2014","44,654","44,600","44,787","44,170",33.58K,-0.03%
"Jun 25, 2014","44,667","44,417","44,830","44,100",32.66K,0.39%
"Jun 24, 2014","44,494","44,400","44,988","44,210",36.09K,0.10%
"Jun 23, 2014","44,450","44,491","44,640","44,260",27.12K,-0.30%
"Jun 20, 2014","44,582","44,300","44,850","44,001",44.21K,0.61%
"Jun 19, 2014","44,313","42,423","44,556","42,356",52.99K,4.49%
"Jun 18, 2014","42,408","42,365","42,579","42,141",25.23K,0.04%
"Jun 17, 2014","42,392","42,048","42,458","41,761",31.02K,0.42%
"Jun 16, 2014","42,213","41,960","42,514","41,752",29.01K,0.77%
"Jun 13, 2014","41,890","41,316","41,930","41,316",26.45K,1.49%
"Jun 12, 2014","41,275","40,631","41,340","40,510",35.04K,1.62%
"Jun 11, 2014","40,619","40,599","40,850","40,507",21.67K,0.21%
"Jun 10, 2014","40,535","40,350","40,617","40,136",26.83K,0.53%
"Jun 09, 2014","40,320","40,013","40,440","40,006",19.60K,0.74%
"Jun 06, 2014","40,023","40,218","40,430","39,855",29.92K,-0.70%
"Jun 05, 2014","40,305","39,855","40,398","39,650",38.11K,1.14%
"Jun 04, 2014","39,851","39,885","39,978","39,740",24.33K,0.14%
"Jun 03, 2014","39,797","39,720","40,071","39,676",28.35K,0.34%
"Jun 02, 2014","39,662","39,602","39,880","39,477",29.16K,0.13%
"May 30, 2014","39,612","40,001","40,245","39,525",38.77K,-1.10%
"May 29, 2014","40,052","40,214","40,214","39,628",41.97K,-0.44%
"May 28, 2014","40,229","40,450","40,618","40,025",32.00K,-0.40%
"May 27, 2014","40,391","41,180","41,180","40,250",42.01K,-2.01%
"May 26, 2014","41,218","40,869","41,265","40,810",20.53K,0.94%
"May 23, 2014","40,833","40,962","41,089","40,612",31.85K,-0.43%
"May 22, 2014","41,011","41,045","41,497","40,871",40.07K,0.21%
"May 21, 2014","40,924","41,130","41,445","40,822",32.08K,-0.34%
"May 20, 2014","41,063","40,850","41,161","40,755",34.17K,0.42%
"May 19, 2014","40,892","40,951","41,470","40,820",34.40K,-0.08%
"May 16, 2014","40,924","41,710","41,710","40,882",33.09K,-1.98%
"May 15, 2014","41,752","42,381","42,381","41,650",35.03K,-1.47%
"May 14, 2014","42,376","41,975","42,770","41,975",23.53K,1.10%
"May 13, 2014","41,917","42,032","42,250","41,767",28.14K,-0.46%
"May 12, 2014","42,109","41,595","42,399","41,406",38.81K,1.51%
"May 09, 2014","41,484","41,600","41,940","41,350",29.96K,-0.32%
"May 08, 2014","41,618","41,900","42,128","41,577",35.28K,-0.82%
"May 07, 2014","41,960","42,700","42,898","41,900",42.54K,-1.52%
"May 06, 2014","42,606","42,600","42,850","42,501",26.58K,-0.09%
"May 05, 2014","42,644","42,565","42,979","42,450",27.97K,0.15%
"May 02, 2014","42,580","41,544","42,799","41,500",51.38K,2.40%
"May 01, 2014","41,583","41,915","41,935","41,200",24.90K,0.50%
"Apr 30, 2014","41,376","41,880","41,949","41,230",31.39K,-1.43%
"Apr 29, 2014","41,978","42,363","42,375","41,822",26.99K,-1.18%
"Apr 28, 2014","42,479","42,700","42,767","42,300",26.26K,-0.28%
"Apr 27, 2014","42,600","42,600","42,600","42,600",0,-0.07%
"Apr 25, 2014","42,628","42,550","42,900","42,408",37.27K,0.31%
"Apr 23, 2014","42,498","42,345","42,680","42,345",23.22K,0.56%
"Apr 22, 2014","42,263","42,012","42,485","41,970",32.30K,0.51%
"Apr 21, 2014","42,047","42,310","42,310","41,781",27.29K,-0.85%
"Apr 17, 2014","42,406","42,351","42,600","42,184",29.13K,-0.09%
"Apr 16, 2014","42,446","42,299","42,771","41,810",41.84K,0.32%
"Apr 15, 2014","42,309","43,220","43,220","41,563",56.37K,-2.21%
"Apr 14, 2014","43,264","43,124","43,400","42,837",19.57K,0.14%
"Apr 11, 2014","43,205","43,455","43,455","43,050",31.70K,-0.70%
"Apr 10, 2014","43,510","42,794","43,850","42,794",48.45K,1.90%
"Apr 09, 2014","42,700","43,250","43,316","42,342",38.03K,-1.23%
"Apr 08, 2014","43,231","43,227","43,463","43,200",14.43K,0.29%
"Apr 07, 2014","43,107","42,950","43,249","42,805",31.74K,0.27%
"Apr 05, 2014","42,990","42,990","42,990","42,990",0,-0.04%
"Apr 04, 2014","43,008","43,073","43,449","42,955",41.87K,-0.10%
"Apr 03, 2014","43,050","43,171","43,460","42,756",39.78K,-0.28%
"Apr 02, 2014","43,171","42,640","43,400","42,557",35.11K,1.29%
"Apr 01, 2014","42,620","42,800","43,040","42,584",31.92K,-0.51%
"Mar 31, 2014","42,840","42,850","43,349","42,736",36.78K,0.11%
"Mar 28, 2014","42,792","42,990","43,224","42,434",42.21K,-0.31%
"Mar 27, 2014","42,923","43,122","43,190","42,600",39.56K,-0.33%
"Mar 26, 2014","43,067","43,560","43,790","42,901",41.67K,-1.07%
"Mar 25, 2014","43,533","43,901","44,180","43,470",43.19K,-1.02%
"Mar 24, 2014","43,981","44,599","44,599","43,921",37.14K,-1.56%
"Mar 21, 2014","44,677","44,886","45,385","44,630",37.31K,-0.76%
"Mar 20, 2014","45,021","45,680","45,750","44,759",49.10K,-1.50%
"Mar 19, 2014","45,706","45,943","46,015","45,251",47.77K,-0.34%
"Mar 18, 2014","45,860","46,650","46,650","45,600",47.79K,-1.94%
"Mar 17, 2014","46,767","46,963","47,165","46,611",16.74K,-0.72%
"Mar 14, 2014","47,106","46,771","47,888","46,731",56.39K,0.72%
"Mar 13, 2014","46,770","46,800","47,100","46,450",45.69K,-0.04%
"Mar 12, 2014","46,788","45,900","46,990","45,870",52.16K,1.87%
"Mar 11, 2014","45,928","46,010","46,800","45,555",53.78K,-0.16%
"Mar 10, 2014","46,001","46,192","46,250","45,592",35.71K,-0.50%
"Mar 07, 2014","46,232","47,183","47,442","45,750",54.41K,-2.10%
"Mar 06, 2014","47,223","46,950","47,399","46,469",45.79K,0.30%
"Mar 05, 2014","47,082","47,350","47,466","47,010",34.59K,-0.31%
"Mar 04, 2014","47,230","47,943","47,990","46,905",50.53K,-1.76%
"Mar 03, 2014","48,074","47,460","48,348","47,460",42.97K,3.65%
"Feb 28, 2014","46,383","46,402","46,749","46,251",22.03K,-0.28%
"Feb 27, 2014","46,515","46,711","46,949","46,278",20.13K,-0.28%
"Feb 26, 2014","46,644","47,762","47,944","46,200",49.51K,-2.47%
"Feb 25, 2014","47,823","47,902","47,992","47,360",40.18K,-0.39%
"Feb 24, 2014","48,011","47,300","48,353","47,130",44.98K,1.14%
"Feb 21, 2014","47,472","47,411","47,688","47,251",30.15K,-0.07%
"Feb 20, 2014","47,505","47,701","47,701","47,165",40.84K,-0.61%
"Feb 19, 2014","47,795","47,950","48,049","47,370",44.06K,-0.49%
"Feb 18, 2014","48,030","47,650","48,100","46,932",62.25K,0.61%
"Feb 17, 2014","47,738","46,740","47,945","46,740",53.52K,2.40%
"Feb 14, 2014","46,618","45,000","46,739","45,000",57.66K,3.72%
"Feb 13, 2014","44,945","44,805","45,025","44,650",31.54K,0.18%
"Feb 12, 2014","44,865","44,701","44,920","44,540",31.06K,0.30%
"Feb 11, 2014","44,730","44,800","44,942","44,444",44.90K,0.06%
"Feb 10, 2014","44,701","44,550","45,044","44,513",37.98K,0.69%
"Feb 07, 2014","44,394","44,470","44,700","44,110",43.23K,-0.11%
"Feb 06, 2014","44,443","44,499","45,082","44,316",59.11K,0.03%
"Feb 05, 2014","44,430","43,770","45,282","43,770",69.46K,1.93%
"Feb 04, 2014","43,587","43,880","43,940","43,439",41.36K,-0.66%
"Feb 03, 2014","43,878","43,321","44,170","43,126",49.89K,1.21%
"Jan 31, 2014","43,352","43,280","44,059","43,211",53.48K,0.22%
"Jan 30, 2014","43,256","44,392","44,494","43,112",64.57K,-2.67%
"Jan 29, 2014","44,443","44,151","45,090","43,873",58.39K,0.55%
"Jan 28, 2014","44,199","45,105","45,118","44,159",44.48K,-2.30%
"Jan 27, 2014","45,238","44,805","45,462","44,805",44.81K,1.16%
"Jan 24, 2014","44,719","44,881","45,677","44,650",57.47K,-0.48%
"Jan 23, 2014","44,936","44,290","45,199","44,150",53.07K,1.27%
"Jan 22, 2014","44,373","44,540","44,627","44,236",28.76K,-0.29%
"Jan 21, 2014","44,503","45,001","45,001","44,210",49.53K,-1.22%
"Jan 20, 2014","45,054","45,125","45,289","44,980",23.13K,-0.24%
"Jan 17, 2014","45,163","44,570","45,296","44,411",45.21K,1.31%
"Jan 16, 2014","44,581","44,770","44,970","44,433",36.52K,-0.54%
"Jan 15, 2014","44,825","44,800","44,945","44,375",38.41K,-0.30%
"Jan 14, 2014","44,962","45,169","45,600","44,730",37.70K,-0.40%
"Jan 13, 2014","45,143","44,949","45,210","44,371",42.46K,0.66%
"Jan 10, 2014","44,845","44,150","44,939","43,987",47.52K,1.59%
"Jan 09, 2014","44,143","44,080","44,277","43,730",45.22K,0.59%
"Jan 08, 2014","43,882","44,470","44,535","43,655",53.08K,-1.51%
"Jan 07, 2014","44,557","45,406","45,595","44,360",53.89K,-1.87%
"Jan 06, 2014","45,406","45,451","45,788","45,069",53.36K,-0.20%
"Jan 04, 2014","45,498","45,498","45,498","45,498",0,0.00%
"Jan 03, 2014","45,498","45,310","45,740","45,101",45.36K,0.27%
"Jan 02, 2014","45,377","43,990","45,525","43,990",58.47K,3.35%
"Jan 01, 2014","43,908","43,939","44,080","43,765",6.10K,0.07%
"Dec 31, 2013","43,879","44,170","44,597","42,476",71.85K,-0.83%
"Dec 30, 2013","44,245","45,100","45,100","44,154",37.55K,-2.09%
"Dec 27, 2013","45,189","44,730","45,280","44,620",33.23K,0.87%
"Dec 26, 2013","44,800","44,000","45,130","43,960",37.39K,1.78%
"Dec 24, 2013","44,018","43,860","44,180","43,740",21.47K,0.16%
"Dec 23, 2013","43,946","43,920","44,158","43,731",29.77K,-0.19%
"Dec 20, 2013","44,028","43,900","44,318","43,600",40.93K,0.30%
"Dec 19, 2013","43,898","45,180","45,180","43,625",56.62K,-3.24%
"Dec 18, 2013","45,368","44,850","45,480","44,805",33.61K,1.35%
"Dec 17, 2013","44,763","45,265","45,679","44,620",54.24K,-1.33%
"Dec 16, 2013","45,365","44,740","45,680","44,105",49.95K,1.25%
"Dec 13, 2013","44,807","44,434","44,937","44,074",36.89K,0.69%
"Dec 12, 2013","44,500","45,750","45,810","44,410",46.59K,-2.75%
"Dec 11, 2013","45,758","45,305","45,875","45,300",35.80K,0.60%
"Dec 10, 2013","45,487","44,255","45,575","44,255",46.72K,2.90%
"Dec 09, 2013","44,203","44,001","44,350","43,700",31.17K,0.24%
"Dec 06, 2013","44,096","44,400","44,749","43,715",47.25K,-0.91%
"Dec 05, 2013","44,501","45,010","45,010","43,867",48.40K,-1.34%
"Dec 04, 2013","45,106","44,182","45,240","43,682",51.36K,2.09%
"Dec 03, 2013","44,182","44,341","44,499","43,857",40.21K,-0.74%
"Dec 02, 2013","44,513","45,720","45,720","44,360",36.53K,0.47%
"Nov 29, 2013","44,305","44,100","44,650","44,014",28.14K,0.35%
"Nov 28, 2013","44,152","44,101","44,218","43,971",13.72K,-0.10%
"Nov 27, 2013","44,198","44,379","44,840","44,101",27.10K,-0.62%
"Nov 26, 2013","44,474","44,650","45,179","44,400",27.25K,-0.11%
"Nov 25, 2013","44,522","44,460","44,695","43,927",34.78K,-0.10%
"Nov 22, 2013","44,567","45,174","45,285","44,466",29.36K,-1.33%
"Nov 21, 2013","45,169","44,909","45,380","44,565",40.99K,0.33%
"Nov 20, 2013","45,022","45,598","45,861","44,900",37.88K,-0.97%
"Nov 19, 2013","45,463","45,189","45,672","45,009",30.48K,0.24%
"Nov 18, 2013","45,354","46,605","46,686","45,250",35.96K,-3.03%
"Nov 15, 2013","46,772","46,974","46,974","46,720",12.33K,-0.44%
"Nov 14, 2013","46,981","46,886","47,300","46,825",31.72K,0.60%
"Nov 13, 2013","46,701","47,650","47,650","46,582",39.62K,-2.26%
"Nov 12, 2013","47,781","48,350","48,495","47,660",37.76K,-1.27%
"Nov 11, 2013","48,397","48,220","48,582","48,175",26.21K,0.48%
"Nov 08, 2013","48,168","48,578","48,900","48,050",37.25K,-0.59%
"Nov 07, 2013","48,454","48,797","49,157","47,950",44.89K,-0.47%
"Nov 06, 2013","48,682","48,240","49,137","48,038",35.89K,1.03%
"Nov 05, 2013","48,186","48,100","48,269","47,776",27.88K,-0.21%
"Nov 04, 2013","48,287","48,629","48,730","48,145",10.04K,-0.96%
"Nov 03, 2013","48,757","48,895","48,895","48,700",3.53K,0.13%
"Nov 01, 2013","48,696","48,619","48,949","48,269",37.53K,0.51%
"Oct 31, 2013","48,448","49,841","49,841","48,160",51.08K,-3.17%
"Oct 30, 2013","50,036","49,450","50,446","49,356",42.58K,1.17%
"Oct 29, 2013","49,456","49,411","49,850","49,100",41.96K,-0.25%
